start,end,multiple,xirr,max_dd
2004-06-18,2022-06-17,2.73892986727666,0.10292924407659164,-0.3934707428588743
2005-06-10,2023-06-09,3.0309496401223557,0.11259154126669706,-0.3452058869540805
2007-12-18,2025-12-18,4.100726131619794,0.1410248718701058,-0.33130670998366396
2003-04-09,2021-04-09,3.3307465857885865,0.12151697255281532,-0.4274970986307165
2000-09-05,2018-09-05,2.6180548602291283,0.09864640536731538,-0.4645950947082508
2006-12-14,2024-12-13,3.884645797932801,0.13594688841208413,-0.3315552882107956
2005-01-26,2023-01-26,2.920025464688438,0.10907218215537853,-0.3665095181646001
2005-09-21,2023-09-21,2.999287164590759,0.11162129865502848,-0.3318374953091934
2000-02-02,2018-02-02,2.5282783578461627,0.095235161233881,-0.47005620896782996
2002-02-08,2020-02-07,2.8859887291287696,0.10792768305168861,-0.4481896889876912
2006-05-10,2024-05-10,3.480640604734398,0.12566133951241792,-0.33169718990819286
2006-12-13,2024-12-13,3.8847012694086644,0.13594822121170247,-0.33155532722539416
2003-04-03,2021-04-01,3.2484428715523705,0.11918460802095038,-0.4279637145630685
2006-09-13,2024-09-13,3.6687773501778898,0.1306010470909474,-0.3316142970871149
2007-01-19,2025-01-17,3.828910966151967,0.1345974529490731,-0.33153284711498776
2002-10-22,2020-10-22,2.8861916644710153,0.10796115345255741,-0.43756962986369663
2007-07-30,2025-07-30,3.941742320147655,0.13737388990261373,-0.33140488557261016
2001-11-16,2019-11-15,2.732095784646822,0.10268990585632114,-0.4506875344265746
2001-05-31,2019-05-31,2.4514211299502886,0.09225156106008461,-0.4559436272169538
2005-07-25,2023-07-25,3.190998868625724,0.11755523010188235,-0.33597081182273125
2005-02-17,2023-02-17,2.925856507357727,0.10923521040937616,-0.36350586106763483
2000-06-26,2018-06-26,2.4772652619995434,0.09333702547030692,-0.46639508908048666
2006-12-15,2024-12-13,3.8846452213186793,0.1359468745560583,-0.3315552878052406
2001-01-17,2019-01-17,2.3723288470259654,0.08909453880714296,-0.46069433550019545
2006-09-13,2024-09-13,3.6687773501778898,0.1306010470909474,-0.3316142970871149
1999-04-05,2017-04-05,2.1899396823731747,0.0813117863831137,-0.47697844188827376
2006-08-16,2024-08-16,3.639743631478942,0.12985660901391471,-0.33163280116996086
2006-07-14,2024-07-12,3.704956325536317,0.13151996198081634,-0.33165639387775625
2006-06-22,2024-06-21,3.6186103171785993,0.1293107512320284,-0.3316701479587153
2005-05-24,2023-05-24,2.9066044386241496,0.10866006225446412,-0.3477084889479215
2003-08-05,2021-08-05,3.4875664399063124,0.12587869847417726,-0.4194177773853367
2005-10-07,2023-10-06,2.978056218228217,0.11091831031898214,-0.33182923477252946
2001-10-10,2019-10-10,2.584707539347906,0.09738760413502495,-0.45172831853990003
2006-06-22,2024-06-21,3.6186103171785993,0.1293107512320284,-0.3316701479587153
2004-05-18,2022-05-18,2.937913464689634,0.10968109874577092,-0.39624273583636904
2003-06-23,2021-06-23,3.368471632752284,0.12263823482609135,-0.42230934058198055
